"account_id";"district_id";"frequency";"date"
1137;60;"MONTHLY FEE";951219
2570;1;"MONTHLY FEE";951219
3092;46;"MONTHLY FEE";951220
5661;53;"MONTHLY FEE";951220
809;36;"MONTHLY FEE";951220
522;17;"MONTHLY FEE";951220
2630;64;"MONTHLY FEE";951221
957;70;"MONTHLY FEE";951222
1682;49;"MONTHLY FEE";951222
3587;64;"MONTHLY FEE";951224
4269;26;"MONTHLY FEE";951224
3338;25;"MONTHLY FEE";951224
3655;1;"MONTHLY FEE";951224
84;44;"FEE AFTER TRANSACTION";951225
4439;30;"MONTHLY FEE";951225
4462;73;"WEEKLY FEE";951227
3814;74;"MONTHLY FEE";951227
2780;63;"MONTHLY FEE";951229
3273;74;"MONTHLY FEE";951229
3559;18;"MONTHLY FEE";951230
3968;36;"MONTHLY FEE";960101
2159;1;"MONTHLY FEE";960101
849;1;"MONTHLY FEE";960101
2288;69;"MONTHLY FEE";960101
3051;9;"MONTHLY FEE";960101
946;21;"MONTHLY FEE";960101
2075;33;"MONTHLY FEE";960101
8931;63;"WEEKLY FEE";960101
9225;11;"MONTHLY FEE";960101
3278;4;"MONTHLY FEE";960102
2811;4;"MONTHLY FEE";960102
1670;12;"MONTHLY FEE";960102
275;29;"MONTHLY FEE";960102
1455;66;"MONTHLY FEE";960103
1311;60;"MONTHLY FEE";960103
6678;54;"MONTHLY FEE";960103
145;31;"MONTHLY FEE";960103
312;41;"MONTHLY FEE";960103
2233;43;"MONTHLY FEE";960103
3530;34;"MONTHLY FEE";960103
7828;36;"MONTHLY FEE";960105
9024;1;"MONTHLY FEE";960105
1711;63;"MONTHLY FEE";960105
2223;44;"MONTHLY FEE";960105
646;51;"MONTHLY FEE";960106
2548;57;"MONTHLY FEE";960106
2567;17;"MONTHLY FEE";960107
2153;31;"WEEKLY FEE";960107
1243;1;"MONTHLY FEE";960107
3238;47;"MONTHLY FEE";960107
954;74;"MONTHLY FEE";960108
9633;70;"MONTHLY FEE";960108
2716;66;"MONTHLY FEE";960108
1580;69;"MONTHLY FEE";960108
1483;10;"MONTHLY FEE";960109
1263;30;"WEEKLY FEE";960109
3966;42;"MONTHLY FEE";960109
3937;76;"MONTHLY FEE";960110
1591;65;"MONTHLY FEE";960110
658;4;"MONTHLY FEE";960110
3638;52;"FEE AFTER TRANSACTION";960110
2605;21;"MONTHLY FEE";960110
3661;50;"MONTHLY FEE";960111
2686;26;"MONTHLY FEE";960111
2944;22;"MONTHLY FEE";960111
4994;1;"WEEKLY FEE";960111
3949;54;"MONTHLY FEE";960111
332;36;"MONTHLY FEE";960112
69;64;"MONTHLY FEE";960112
3673;30;"MONTHLY FEE";960112
5267;4;"MONTHLY FEE";960112
3170;1;"MONTHLY FEE";960112
1632;18;"WEEKLY FEE";960113
2143;1;"MONTHLY FEE";960113
1227;69;"MONTHLY FEE";960113
204;67;"MONTHLY FEE";960113
1093;54;"MONTHLY FEE";960114
1486;63;"MONTHLY FEE";960115
4253;43;"MONTHLY FEE";960116
1196;29;"MONTHLY FEE";960116
3442;4;"MONTHLY FEE";960116
9051;5;"WEEKLY FEE";960117
3373;27;"MONTHLY FEE";960118
1036;11;"MONTHLY FEE";960118
3727;66;"MONTHLY FEE";960119
2844;43;"MONTHLY FEE";960119
10297;14;"MONTHLY FEE";960119
3755;64;"MONTHLY FEE";960120
1298;7;"MONTHLY FEE";960120
1139;34;"FEE AFTER TRANSACTION";960120
660;68;"MONTHLY FEE";960120
335;74;"MONTHLY FEE";960120
412;74;"MONTHLY FEE";960121
2863;14;"MONTHLY FEE";960121
2274;66;"MONTHLY FEE";960121
2522;36;"MONTHLY FEE";960121
4981;54;"MONTHLY FEE";960122
771;22;"MONTHLY FEE";960122
3832;45;"MONTHLY FEE";960122
1508;69;"MONTHLY FEE";960122
3784;25;"MONTHLY FEE";960122
9645;38;"MONTHLY FEE";960123
3947;76;"MONTHLY FEE";960123
2416;5;"MONTHLY FEE";960123
2243;25;"MONTHLY FEE";960124
3993;54;"MONTHLY FEE";960124
2225;15;"MONTHLY FEE";960124
1759;39;"MONTHLY FEE";960125
2207;35;"MONTHLY FEE";960125
3803;61;"MONTHLY FEE";960126
2754;57;"WEEKLY FEE";960126
3009;1;"MONTHLY FEE";960126
314;15;"FEE AFTER TRANSACTION";960126
554;26;"MONTHLY FEE";960126
2217;73;"MONTHLY FEE";960127
262;75;"MONTHLY FEE";960127
2214;45;"MONTHLY FEE";960127
976;77;"MONTHLY FEE";960127
1439;11;"MONTHLY FEE";960127
417;73;"MONTHLY FEE";960127
3084;59;"WEEKLY FEE";960128
4204;21;"MONTHLY FEE";960129
9504;9;"MONTHLY FEE";960129
414;1;"MONTHLY FEE";960129
4424;48;"MONTHLY FEE";960129
3389;13;"MONTHLY FEE";960130
2106;1;"MONTHLY FEE";960201
355;62;"WEEKLY FEE";960201
2702;74;"MONTHLY FEE";960201
11054;59;"WEEKLY FEE";960201
10558;40;"MONTHLY FEE";960201
1859;50;"MONTHLY FEE";960202
2109;34;"MONTHLY FEE";960202
6512;34;"WEEKLY FEE";960203
1963;42;"MONTHLY FEE";960203
1977;41;"MONTHLY FEE";960203
5181;75;"MONTHLY FEE";960203
1791;1;"MONTHLY FEE";960203
2635;27;"MONTHLY FEE";960204
1623;1;"MONTHLY FEE";960204
4293;64;"FEE AFTER TRANSACTION";960204
4851;52;"MONTHLY FEE";960204
2774;42;"MONTHLY FEE";960205
2469;11;"MONTHLY FEE";960205
3931;28;"MONTHLY FEE";960205
2348;65;"MONTHLY FEE";960205
218;68;"MONTHLY FEE";960206
804;64;"MONTHLY FEE";960206
923;13;"MONTHLY FEE";960207
1744;76;"MONTHLY FEE";960207
2890;69;"MONTHLY FEE";960207
1233;31;"MONTHLY FEE";960208
2719;10;"MONTHLY FEE";960208
516;6;"MONTHLY FEE";960208
2551;5;"MONTHLY FEE";960208
2499;2;"MONTHLY FEE";960208
2893;39;"MONTHLY FEE";960208
1922;60;"MONTHLY FEE";960209
264;15;"MONTHLY FEE";960209
3890;50;"MONTHLY FEE";960210
6686;61;"MONTHLY FEE";960210
3519;52;"MONTHLY FEE";960210
3597;1;"FEE AFTER TRANSACTION";960211
1611;69;"MONTHLY FEE";960211
2230;7;"MONTHLY FEE";960211
3933;61;"MONTHLY FEE";960211
2212;33;"MONTHLY FEE";960212
1964;25;"MONTHLY FEE";960212
4999;1;"MONTHLY FEE";960212
8680;17;"MONTHLY FEE";960212
1612;66;"MONTHLY FEE";960212
2390;1;"MONTHLY FEE";960212
2600;1;"MONTHLY FEE";960213
1737;77;"MONTHLY FEE";960213
2993;1;"WEEKLY FEE";960213
2753;26;"MONTHLY FEE";960213
2409;76;"MONTHLY FEE";960213
949;58;"MONTHLY FEE";960213
3468;32;"MONTHLY FEE";960214
3979;37;"MONTHLY FEE";960214
296;49;"MONTHLY FEE";960214
1836;42;"MONTHLY FEE";960215
1111;5;"MONTHLY FEE";960216
3680;27;"MONTHLY FEE";960216
1916;72;"MONTHLY FEE";960216
2473;14;"MONTHLY FEE";960216
390;44;"MONTHLY FEE";960216
3439;16;"MONTHLY FEE";960216
7594;16;"MONTHLY FEE";960216
3578;1;"MONTHLY FEE";960217
2226;2;"MONTHLY FEE";960217
466;71;"MONTHLY FEE";960218
3335;35;"MONTHLY FEE";960218
620;26;"MONTHLY FEE";960218
2074;12;"MONTHLY FEE";960218
1380;53;"MONTHLY FEE";960219
2304;49;"MONTHLY FEE";960219
3754;37;"WEEKLY FEE";960219
1102;70;"MONTHLY FEE";960219
55;20;"MONTHLY FEE";960219
2403;25;"MONTHLY FEE";960220
1732;51;"MONTHLY FEE";960220
3721;22;"MONTHLY FEE";960221
184;77;"MONTHLY FEE";960221
691;24;"MONTHLY FEE";960221
10233;27;"MONTHLY FEE";960221
3358;44;"MONTHLY FEE";960221
4;12;"MONTHLY FEE";960221
3151;6;"MONTHLY FEE";960221
2017;54;"MONTHLY FEE";960221
2804;53;"MONTHLY FEE";960222
1310;1;"MONTHLY FEE";960222
3016;26;"MONTHLY FEE";960223
827;36;"MONTHLY FEE";960223
959;1;"MONTHLY FEE";960223
1585;42;"MONTHLY FEE";960223
590;50;"MONTHLY FEE";960224
3924;70;"MONTHLY FEE";960224
2772;11;"MONTHLY FEE";960224
1962;77;"MONTHLY FEE";960224
10478;70;"WEEKLY FEE";960224
5692;66;"MONTHLY FEE";960225
1265;49;"MONTHLY FEE";960225
167;29;"WEEKLY FEE";960226
2187;9;"WEEKLY FEE";960226
3079;18;"MONTHLY FEE";960226
3286;8;"MONTHLY FEE";960226
230;1;"MONTHLY FEE";960226
3193;74;"MONTHLY FEE";960227
5593;15;"MONTHLY FEE";960227
4088;45;"MONTHLY FEE";960301
3409;23;"MONTHLY FEE";960301
1216;77;"MONTHLY FEE";960301
2491;76;"MONTHLY FEE";960301
2498;40;"MONTHLY FEE";960301
3366;68;"MONTHLY FEE";960302
936;7;"MONTHLY FEE";960302
856;2;"MONTHLY FEE";960303
718;1;"MONTHLY FEE";960303
3698;1;"MONTHLY FEE";960303
3462;51;"MONTHLY FEE";960304
3881;21;"MONTHLY FEE";960304
3709;74;"MONTHLY FEE";960305
1349;75;"MONTHLY FEE";960305
1886;32;"MONTHLY FEE";960305
1897;61;"FEE AFTER TRANSACTION";960305
1564;48;"MONTHLY FEE";960305
2062;70;"MONTHLY FEE";960306
141;38;"MONTHLY FEE";960306
1763;73;"MONTHLY FEE";960306
2611;1;"MONTHLY FEE";960306
825;19;"MONTHLY FEE";960306
3943;71;"MONTHLY FEE";960306
9422;70;"MONTHLY FEE";960306
1606;23;"MONTHLY FEE";960307
3263;44;"MONTHLY FEE";960307
2289;1;"MONTHLY FEE";960307
3121;46;"MONTHLY FEE";960308
3088;18;"MONTHLY FEE";960308
3952;26;"MONTHLY FEE";960308
3974;55;"MONTHLY FEE";960308
3502;74;"MONTHLY FEE";960308
3351;70;"MONTHLY FEE";960308
2105;70;"MONTHLY FEE";960309
3144;67;"MONTHLY FEE";960309
846;72;"MONTHLY FEE";960309
357;20;"MONTHLY FEE";960310
103;44;"MONTHLY FEE";960310
3118;48;"MONTHLY FEE";960310
4361;69;"MONTHLY FEE";960311
1722;32;"MONTHLY FEE";960311
4273;15;"MONTHLY FEE";960311
1510;33;"MONTHLY FEE";960311
895;24;"MONTHLY FEE";960312
840;70;"MONTHLY FEE";960312
2263;36;"MONTHLY FEE";960312
356;70;"MONTHLY FEE";960312
4863;5;"MONTHLY FEE";960312
3455;34;"MONTHLY FEE";960313
4092;74;"MONTHLY FEE";960313
10807;34;"MONTHLY FEE";960313
2598;1;"MONTHLY FEE";960314
2633;25;"MONTHLY FEE";960314
1800;51;"MONTHLY FEE";960314
1698;68;"MONTHLY FEE";960314
3994;15;"MONTHLY FEE";960314
1365;42;"MONTHLY FEE";960315
666;27;"MONTHLY FEE";960315
9242;57;"MONTHLY FEE";960315
4346;25;"MONTHLY FEE";960315
3296;67;"MONTHLY FEE";960315
2864;54;"MONTHLY FEE";960316
1980;49;"MONTHLY FEE";960316
1445;60;"MONTHLY FEE";960316
821;60;"MONTHLY FEE";960316
5591;9;"MONTHLY FEE";960316
236;72;"MONTHLY FEE";960316
210;48;"MONTHLY FEE";960317
3795;36;"MONTHLY FEE";960318
865;17;"MONTHLY FEE";960318
739;66;"MONTHLY FEE";960318
3672;26;"MONTHLY FEE";960319
2334;50;"MONTHLY FEE";960319
1028;23;"MONTHLY FEE";960319
468;49;"MONTHLY FEE";960319
853;1;"MONTHLY FEE";960320
525;70;"MONTHLY FEE";960320
3322;65;"WEEKLY FEE";960320
2033;71;"MONTHLY FEE";960320
3130;13;"MONTHLY FEE";960320
2904;13;"MONTHLY FEE";960320
1014;74;"MONTHLY FEE";960320
116;8;"MONTHLY FEE";960321
10436;60;"MONTHLY FEE";960321
4214;1;"MONTHLY FEE";960321
824;32;"MONTHLY FEE";960321
3743;1;"MONTHLY FEE";960322
2192;59;"MONTHLY FEE";960322
2406;5;"MONTHLY FEE";960322
2889;8;"MONTHLY FEE";960323
1369;32;"MONTHLY FEE";960323
2767;54;"MONTHLY FEE";960323
4008;27;"MONTHLY FEE";960323
874;56;"WEEKLY FEE";960323
3815;1;"MONTHLY FEE";960324
3605;3;"MONTHLY FEE";960324
3138;37;"MONTHLY FEE";960324
2578;54;"MONTHLY FEE";960325
2708;1;"MONTHLY FEE";960325
631;68;"MONTHLY FEE";960325
1170;25;"MONTHLY FEE";960326
2650;72;"MONTHLY FEE";960326
7890;23;"MONTHLY FEE";960326
3219;1;"MONTHLY FEE";960326
3115;14;"MONTHLY FEE";960327
208;54;"MONTHLY FEE";960327
286;71;"MONTHLY FEE";960327
898;71;"MONTHLY FEE";960327
2936;3;"MONTHLY FEE";960327
3422;21;"MONTHLY FEE";960328
10049;17;"MONTHLY FEE";960328
1250;62;"MONTHLY FEE";960328
1384;74;"WEEKLY FEE";960328
2624;31;"MONTHLY FEE";960328
3349;47;"MONTHLY FEE";960328
1351;40;"MONTHLY FEE";960329
2631;1;"MONTHLY FEE";960329
7520;9;"MONTHLY FEE";960329
10065;76;"MONTHLY FEE";960330
708;26;"MONTHLY FEE";960330
3917;1;"MONTHLY FEE";960330
514;70;"MONTHLY FEE";960330
2659;14;"MONTHLY FEE";960330
3265;52;"FEE AFTER TRANSACTION";960330
1832;70;"MONTHLY FEE";960401
7565;59;"MONTHLY FEE";960402
3308;40;"MONTHLY FEE";960402
1932;35;"MONTHLY FEE";960403
1521;74;"MONTHLY FEE";960404
2909;58;"MONTHLY FEE";960404
3706;8;"MONTHLY FEE";960404
1847;47;"MONTHLY FEE";960404
2335;70;"MONTHLY FEE";960404
3041;70;"MONTHLY FEE";960404
3116;54;"MONTHLY FEE";960405
251;74;"MONTHLY FEE";960406
3632;56;"WEEKLY FEE";960406
2929;51;"MONTHLY FEE";960406
10345;36;"MONTHLY FEE";960407
1450;63;"MONTHLY FEE";960407
1461;73;"MONTHLY FEE";960407
1920;40;"MONTHLY FEE";960408
734;5;"MONTHLY FEE";960408
8085;73;"MONTHLY FEE";960408
1948;64;"MONTHLY FEE";960408
3534;59;"MONTHLY FEE";960408
278;73;"MONTHLY FEE";960408
2012;4;"MONTHLY FEE";960408
1020;56;"MONTHLY FEE";960409
2986;63;"MONTHLY FEE";960409
615;72;"MONTHLY FEE";960409
7894;27;"MONTHLY FEE";960409
3294;75;"MONTHLY FEE";960409
2450;48;"MONTHLY FEE";960410
1503;71;"MONTHLY FEE";960410
3247;61;"MONTHLY FEE";960411
3568;40;"MONTHLY FEE";960411
152;1;"MONTHLY FEE";960412
5072;6;"MONTHLY FEE";960412
1456;9;"MONTHLY FEE";960412
1622;19;"MONTHLY FEE";960412
10215;38;"MONTHLY FEE";960412
2247;24;"MONTHLY FEE";960413
2205;51;"MONTHLY FEE";960413
1543;1;"MONTHLY FEE";960414
1655;41;"MONTHLY FEE";960415
3976;74;"MONTHLY FEE";960415
1383;11;"MONTHLY FEE";960415
439;69;"MONTHLY FEE";960415
1550;1;"MONTHLY FEE";960415
101;35;"MONTHLY FEE";960416
1473;39;"MONTHLY FEE";960416
1121;32;"MONTHLY FEE";960417
2254;1;"MONTHLY FEE";960417
3806;36;"MONTHLY FEE";960418
283;44;"MONTHLY FEE";960418
2432;8;"MONTHLY FEE";960418
3802;44;"MONTHLY FEE";960418
3821;18;"MONTHLY FEE";960418
3907;37;"MONTHLY FEE";960418
3854;8;"MONTHLY FEE";960418
3606;1;"MONTHLY FEE";960418
1939;6;"WEEKLY FEE";960419
5726;17;"FEE AFTER TRANSACTION";960419
3998;2;"MONTHLY FEE";960420
3021;10;"MONTHLY FEE";960420
1607;71;"MONTHLY FEE";960420
1733;18;"MONTHLY FEE";960420
2474;33;"MONTHLY FEE";960420
3816;25;"MONTHLY FEE";960421
766;3;"MONTHLY FEE";960421
695;5;"MONTHLY FEE";960421
2287;1;"MONTHLY FEE";960421
1358;39;"MONTHLY FEE";960421
3019;33;"MONTHLY FEE";960421
1641;50;"MONTHLY FEE";960422
1624;53;"MONTHLY FEE";960422
798;1;"MONTHLY FEE";960422
7240;17;"MONTHLY FEE";960423
4458;60;"MONTHLY FEE";960423
3596;59;"MONTHLY FEE";960423
1709;24;"MONTHLY FEE";960423
3859;53;"MONTHLY FEE";960423
481;72;"MONTHLY FEE";960423
1070;62;"MONTHLY FEE";960423
3280;1;"MONTHLY FEE";960424
689;1;"MONTHLY FEE";960424
4488;33;"MONTHLY FEE";960424
2246;1;"MONTHLY FEE";960425
3301;14;"MONTHLY FEE";960425
7997;10;"MONTHLY FEE";960425
1542;1;"MONTHLY FEE";960425
5395;47;"MONTHLY FEE";960426
780;3;"MONTHLY FEE";960426
5505;1;"MONTHLY FEE";960426
3178;4;"MONTHLY FEE";960427
500;56;"MONTHLY FEE";960427
3451;52;"MONTHLY FEE";960427
1304;40;"MONTHLY FEE";960427
3664;1;"MONTHLY FEE";960428
3038;10;"MONTHLY FEE";960428
951;3;"MONTHLY FEE";960428
1529;1;"MONTHLY FEE";960428
3027;62;"MONTHLY FEE";960429
4342;74;"MONTHLY FEE";960429
1582;28;"MONTHLY FEE";960501
2730;23;"MONTHLY FEE";960502
8896;28;"FEE AFTER TRANSACTION";960502
1716;46;"MONTHLY FEE";960502
986;74;"MONTHLY FEE";960502
1192;29;"MONTHLY FEE";960502
2116;70;"MONTHLY FEE";960502
4127;50;"MONTHLY FEE";960503
3791;1;"WEEKLY FEE";960503
3531;59;"MONTHLY FEE";960503
2994;77;"MONTHLY FEE";960503
1328;8;"MONTHLY FEE";960504
97;74;"MONTHLY FEE";960505
3648;61;"MONTHLY FEE";960506
2591;1;"MONTHLY FEE";960506
1614;63;"MONTHLY FEE";960507
706;49;"MONTHLY FEE";960507
2232;1;"MONTHLY FEE";960507
2946;54;"MONTHLY FEE";960507
2346;27;"MONTHLY FEE";960508
3736;54;"MONTHLY FEE";960508
3887;62;"MONTHLY FEE";960508
1672;5;"MONTHLY FEE";960508
1752;68;"MONTHLY FEE";960508
1996;6;"WEEKLY FEE";960508
1244;68;"MONTHLY FEE";960508
1213;36;"MONTHLY FEE";960508
3928;24;"MONTHLY FEE";960508
1045;3;"MONTHLY FEE";960509
302;7;"MONTHLY FEE";960509
444;26;"MONTHLY FEE";960509
2035;53;"MONTHLY FEE";960510
3942;27;"WEEKLY FEE";960510
9494;21;"MONTHLY FEE";960510
913;59;"MONTHLY FEE";960510
3248;77;"MONTHLY FEE";960511
51;67;"MONTHLY FEE";960511
132;40;"FEE AFTER TRANSACTION";960511
3512;46;"MONTHLY FEE";960511
6792;1;"MONTHLY FEE";960511
491;44;"MONTHLY FEE";960512
9513;59;"MONTHLY FEE";960512
684;49;"MONTHLY FEE";960512
3285;43;"MONTHLY FEE";960512
3434;32;"MONTHLY FEE";960513
2619;20;"MONTHLY FEE";960513
6158;67;"MONTHLY FEE";960513
1013;59;"MONTHLY FEE";960513
3523;65;"MONTHLY FEE";960514
136;74;"MONTHLY FEE";960514
632;29;"MONTHLY FEE";960514
3769;3;"MONTHLY FEE";960514
2757;54;"MONTHLY FEE";960514
360;32;"MONTHLY FEE";960514
9199;72;"MONTHLY FEE";960515
2752;74;"MONTHLY FEE";960515
10694;73;"WEEKLY FEE";960515
76;52;"MONTHLY FEE";960516
1924;66;"MONTHLY FEE";960516
8772;1;"MONTHLY FEE";960516
2505;60;"MONTHLY FEE";960516
7542;54;"MONTHLY FEE";960516
1074;59;"MONTHLY FEE";960516
3495;54;"MONTHLY FEE";960517
1904;70;"MONTHLY FEE";960518
1040;19;"MONTHLY FEE";960518
776;66;"MONTHLY FEE";960518
3162;63;"WEEKLY FEE";960518
379;32;"MONTHLY FEE";960518
3731;70;"MONTHLY FEE";960520
1323;43;"MONTHLY FEE";960520
580;75;"MONTHLY FEE";960520
2805;39;"MONTHLY FEE";960520
1399;45;"MONTHLY FEE";960520
1210;28;"MONTHLY FEE";960521
8972;70;"MONTHLY FEE";960521
891;34;"MONTHLY FEE";960523
2888;19;"MONTHLY FEE";960523
832;42;"MONTHLY FEE";960524
1905;34;"MONTHLY FEE";960525
7713;50;"WEEKLY FEE";960525
4099;54;"MONTHLY FEE";960526
3055;15;"MONTHLY FEE";960526
1715;60;"MONTHLY FEE";960526
1646;1;"WEEKLY FEE";960527
612;1;"MONTHLY FEE";960527
450;59;"MONTHLY FEE";960528
10445;72;"MONTHLY FEE";960529
268;3;"MONTHLY FEE";960529
3240;35;"WEEKLY FEE";960529
877;1;"MONTHLY FEE";960529
621;52;"MONTHLY FEE";960601
1124;26;"MONTHLY FEE";960602
687;27;"MONTHLY FEE";960602
3590;57;"MONTHLY FEE";960602
3459;76;"MONTHLY FEE";960602
2389;40;"MONTHLY FEE";960602
2837;46;"MONTHLY FEE";960602
2190;41;"WEEKLY FEE";960604
3746;70;"MONTHLY FEE";960604
2982;19;"MONTHLY FEE";960604
9263;68;"MONTHLY FEE";960604
1405;53;"MONTHLY FEE";960604
1954;72;"MONTHLY FEE";960605
1973;71;"MONTHLY FEE";960605
3448;58;"WEEKLY FEE";960606
1913;48;"MONTHLY FEE";960606
958;72;"MONTHLY FEE";960606
3199;66;"MONTHLY FEE";960606
375;68;"MONTHLY FEE";960607
1270;55;"FEE AFTER TRANSACTION";960607
9548;62;"MONTHLY FEE";960607
3522;16;"MONTHLY FEE";960607
669;35;"MONTHLY FEE";960607
732;38;"MONTHLY FEE";960607
4585;27;"MONTHLY FEE";960608
171;46;"MONTHLY FEE";960608
3676;58;"MONTHLY FEE";960608
1082;2;"MONTHLY FEE";960608
6699;35;"MONTHLY FEE";960608
1219;1;"MONTHLY FEE";960608
4803;26;"MONTHLY FEE";960608
1528;50;"MONTHLY FEE";960608
9510;1;"MONTHLY FEE";960609
7926;69;"WEEKLY FEE";960609
3591;1;"FEE AFTER TRANSACTION";960609
1058;47;"MONTHLY FEE";960611
1431;41;"MONTHLY FEE";960611
181;21;"MONTHLY FEE";960611
603;62;"MONTHLY FEE";960611
409;1;"MONTHLY FEE";960611
3584;55;"MONTHLY FEE";960612
93;2;"MONTHLY FEE";960612
2104;48;"MONTHLY FEE";960612
2710;12;"MONTHLY FEE";960612
3957;33;"WEEKLY FEE";960613
1869;1;"MONTHLY FEE";960614
2397;70;"MONTHLY FEE";960614
2603;9;"MONTHLY FEE";960614
3723;2;"MONTHLY FEE";960614
3668;1;"MONTHLY FEE";960615
2400;40;"MONTHLY FEE";960615
3015;19;"MONTHLY FEE";960615
558;10;"MONTHLY FEE";960615
3114;1;"MONTHLY FEE";960615
4626;9;"MONTHLY FEE";960615
1444;70;"MONTHLY FEE";960616
4447;62;"MONTHLY FEE";960616
3515;68;"MONTHLY FEE";960616
8158;48;"WEEKLY FEE";960616
848;31;"MONTHLY FEE";960616
1086;37;"MONTHLY FEE";960617
2602;46;"MONTHLY FEE";960617
4768;39;"MONTHLY FEE";960617
507;52;"MONTHLY FEE";960617
3647;77;"MONTHLY FEE";960617
3180;1;"MONTHLY FEE";960618
1271;17;"MONTHLY FEE";960618
2870;1;"MONTHLY FEE";960618
3645;36;"MONTHLY FEE";960618
3239;5;"MONTHLY FEE";960619
3485;53;"MONTHLY FEE";960619
567;15;"MONTHLY FEE";960619
373;67;"MONTHLY FEE";960620
2977;28;"MONTHLY FEE";960620
488;25;"MONTHLY FEE";960620
3120;1;"MONTHLY FEE";960620
3801;1;"MONTHLY FEE";960620
72;1;"WEEKLY FEE";960620
10361;21;"MONTHLY FEE";960621
587;19;"MONTHLY FEE";960621
1097;67;"MONTHLY FEE";960622
3206;38;"MONTHLY FEE";960622
3696;1;"MONTHLY FEE";960622
2387;70;"MONTHLY FEE";960622
3585;1;"MONTHLY FEE";960623
2706;47;"MONTHLY FEE";960623
2773;38;"MONTHLY FEE";960623
1781;10;"MONTHLY FEE";960623
962;64;"MONTHLY FEE";960624
2395;3;"MONTHLY FEE";960624
3227;1;"MONTHLY FEE";960624
2295;57;"MONTHLY FEE";960625
9631;11;"MONTHLY FEE";960625
140;24;"MONTHLY FEE";960625
788;12;"MONTHLY FEE";960625
2040;75;"MONTHLY FEE";960625
1029;26;"MONTHLY FEE";960625
3318;62;"MONTHLY FEE";960625
2420;35;"MONTHLY FEE";960625
3432;1;"MONTHLY FEE";960625
6688;16;"MONTHLY FEE";960625
3899;22;"MONTHLY FEE";960625
1275;32;"MONTHLY FEE";960626
1087;55;"MONTHLY FEE";960626
1396;46;"MONTHLY FEE";960626
3573;59;"MONTHLY FEE";960627
3149;57;"MONTHLY FEE";960627
1007;1;"MONTHLY FEE";960628
4379;44;"MONTHLY FEE";960628
2950;62;"MONTHLY FEE";960628
3793;5;"MONTHLY FEE";960628
3588;33;"MONTHLY FEE";960628
878;52;"MONTHLY FEE";960629
3864;33;"MONTHLY FEE";960701
1266;57;"MONTHLY FEE";960701
3089;12;"WEEKLY FEE";960702
7181;77;"FEE AFTER TRANSACTION";960702
1241;53;"MONTHLY FEE";960702
1004;70;"MONTHLY FEE";960702
2344;13;"MONTHLY FEE";960702
2530;74;"MONTHLY FEE";960702
170;59;"MONTHLY FEE";960702
2319;58;"MONTHLY FEE";960702
7033;75;"MONTHLY FEE";960703
88;31;"MONTHLY FEE";960703
1480;41;"WEEKLY FEE";960703
2526;16;"MONTHLY FEE";960704
2604;68;"MONTHLY FEE";960704
5269;49;"MONTHLY FEE";960704
3563;1;"MONTHLY FEE";960704
3550;68;"MONTHLY FEE";960704
1903;11;"MONTHLY FEE";960705
3153;2;"MONTHLY FEE";960705
265;19;"MONTHLY FEE";960705
2812;18;"MONTHLY FEE";960705
1609;41;"MONTHLY FEE";960705
2737;69;"MONTHLY FEE";960706
7101;54;"MONTHLY FEE";960706
313;73;"MONTHLY FEE";960706
2593;5;"MONTHLY FEE";960706
1232;48;"MONTHLY FEE";960706
2108;74;"MONTHLY FEE";960706
3694;70;"MONTHLY FEE";960706
1289;72;"MONTHLY FEE";960707
2445;52;"MONTHLY FEE";960707
7733;19;"WEEKLY FEE";960708
1758;21;"MONTHLY FEE";960708
9859;27;"MONTHLY FEE";960708
10711;36;"MONTHLY FEE";960708
725;70;"MONTHLY FEE";960708
1739;3;"MONTHLY FEE";960708
10202;70;"MONTHLY FEE";960708
506;67;"MONTHLY FEE";960708
955;59;"MONTHLY FEE";960708
932;20;"MONTHLY FEE";960708
413;18;"MONTHLY FEE";960709
3334;67;"MONTHLY FEE";960709
2625;48;"WEEKLY FEE";960709
2147;28;"MONTHLY FEE";960710
984;2;"MONTHLY FEE";960710
3848;20;"MONTHLY FEE";960710
2825;54;"MONTHLY FEE";960710
5602;19;"FEE AFTER TRANSACTION";960710
1094;35;"MONTHLY FEE";960710
690;10;"MONTHLY FEE";960711
2945;6;"MONTHLY FEE";960711
573;1;"WEEKLY FEE";960711
2131;70;"MONTHLY FEE";960711
2821;54;"MONTHLY FEE";960712
2112;44;"MONTHLY FEE";960712
2506;22;"FEE AFTER TRANSACTION";960712
1078;1;"MONTHLY FEE";960712
1895;35;"MONTHLY FEE";960712
2961;9;"MONTHLY FEE";960712
3426;9;"WEEKLY FEE";960713
3204;61;"MONTHLY FEE";960713
2887;76;"MONTHLY FEE";960713
2468;4;"MONTHLY FEE";960713
3350;74;"MONTHLY FEE";960713
858;52;"MONTHLY FEE";960713
2359;54;"MONTHLY FEE";960714
3726;54;"MONTHLY FEE";960714
584;31;"MONTHLY FEE";960714
392;1;"MONTHLY FEE";960714
869;16;"MONTHLY FEE";960715
526;67;"MONTHLY FEE";960716
571;72;"MONTHLY FEE";960716
3946;70;"MONTHLY FEE";960716
2573;4;"MONTHLY FEE";960716
593;48;"MONTHLY FEE";960716
4086;66;"MONTHLY FEE";960717
6461;50;"MONTHLY FEE";960717
110;36;"MONTHLY FEE";960717
